"Hours since thread went live","Beyblade X - Episode 24 discussion"
0,1
0,1
0.08333333333333333,1
0.16666666666666666,1
0.25,2
0.3333333333333333,2
0.4166666666666667,2
0.5,2
0.5833333333333334,2
0.6666666666666666,2
0.75,2
0.8333333333333334,2
0.9166666666666666,2
1,2
1.0833333333333333,2
1.1666666666666667,2
1.25,2
1.3333333333333333,2
1.4166666666666667,2
1.5,2
1.5833333333333333,2
1.6666666666666667,2
1.75,2
1.8333333333333333,2
1.9166666666666667,2
2,2
2.0833333333333335,2
2.1666666666666665,2
2.25,2
2.3333333333333335,2
2.4166666666666665,2
2.5,2
2.5833333333333335,2
2.6666666666666665,2
2.75,2
2.8333333333333335,2
2.9166666666666665,2
3,2
3.0833333333333335,2
3.1666666666666665,2
3.25,2
3.3333333333333335,2
3.4166666666666665,2
3.5,2
3.5833333333333335,2
3.6666666666666665,2
3.75,2
3.8333333333333335,2
3.9166666666666665,2
4,2
4.083333333333333,2
4.166666666666667,2
4.25,2
4.333333333333333,2
4.416666666666667,2
4.5,2
4.583333333333333,2
4.666666666666667,2
4.75,2
4.833333333333333,2
4.916666666666667,2
5,2
5.083333333333333,2
5.166666666666667,2
5.25,2
5.333333333333333,2
5.416666666666667,2
5.5,2
5.583333333333333,2
5.666666666666667,2
5.75,2
5.833333333333333,2
5.916666666666667,2
6,2
6.083333333333333,2
6.166666666666667,2
6.25,2
6.333333333333333,2
6.416666666666667,2
6.5,2
6.583333333333333,2
6.666666666666667,2
6.75,2
6.833333333333333,2
6.916666666666667,2
7,2
7.083333333333333,2
7.166666666666667,2
7.25,2
7.333333333333333,2
7.416666666666667,2
7.5,2
7.583333333333333,2
7.666666666666667,2
7.75,2
7.833333333333333,2
7.916666666666667,2
8,2
8.083333333333334,2
8.166666666666666,2
8.25,2
8.333333333333334,2
8.416666666666666,3
8.5,3
8.583333333333334,3
8.666666666666666,3
8.75,3
8.833333333333334,3
8.916666666666666,3
9,3
9.083333333333334,3
9.166666666666666,3
9.25,3
9.333333333333334,3
9.416666666666666,4
9.5,2
9.583333333333334,5
9.666666666666666,4
9.75,4
9.833333333333334,5
9.916666666666666,3
10,3
10.083333333333334,3
10.166666666666666,4
10.25,4
10.333333333333334,4
10.416666666666666,3
10.5,2
10.583333333333334,4
10.666666666666666,2
10.75,5
10.833333333333334,4
10.916666666666666,4
11,3
11.083333333333334,4
11.166666666666666,6
11.25,4
11.333333333333334,4
11.416666666666666,4
11.5,5
11.583333333333334,5
11.666666666666666,4
11.75,4
11.833333333333334,4
11.916666666666666,2
12,2
12.083333333333334,4
12.166666666666666,3
12.25,4
12.333333333333334,3
12.416666666666666,5
12.5,6
12.583333333333334,3
12.666666666666666,4
12.75,4
12.833333333333334,4
12.916666666666666,5
13,3
13.083333333333334,4
13.166666666666666,3
13.25,4
13.333333333333334,3
13.416666666666666,3
13.5,6
13.583333333333334,4
13.666666666666666,6
13.75,3
13.833333333333334,2
13.916666666666666,3
14,2
14.083333333333334,4
14.166666666666666,5
14.25,4
14.333333333333334,2
14.416666666666666,4
14.5,5
14.583333333333334,2
14.666666666666666,4
14.75,4
14.833333333333334,3
14.916666666666666,6
15,4
15.083333333333334,4
15.166666666666666,4
15.25,4
15.333333333333334,6
15.416666666666666,5
15.5,4
15.583333333333334,6
15.666666666666666,6
15.75,5
15.833333333333334,2
15.916666666666666,2
16,3
16.083333333333332,3
16.166666666666668,4
16.25,4
16.333333333333332,5
16.416666666666668,5
16.5,2
16.583333333333332,3
16.666666666666668,6
16.75,3
16.833333333333332,6
16.916666666666668,5
17,4
17.083333333333332,4
17.166666666666668,3
17.25,5
17.333333333333332,4
17.416666666666668,4
17.5,3
17.583333333333332,3
17.666666666666668,5
17.75,4
17.833333333333332,5
17.916666666666668,4
18,5
18.083333333333332,3
18.166666666666668,5
18.25,2
18.333333333333332,5
18.416666666666668,3
18.5,3
18.583333333333332,3
18.666666666666668,3
18.75,5
18.833333333333332,4
18.916666666666668,4
19,2
19.083333333333332,5
19.166666666666668,4
19.25,5
19.333333333333332,6
19.416666666666668,4
19.5,4
19.583333333333332,4
19.666666666666668,4
19.75,4
19.833333333333332,3
19.916666666666668,3
20,4
20.083333333333332,3
20.166666666666668,3
20.25,4
20.333333333333332,5
20.416666666666668,3
20.5,4
20.583333333333332,4
20.666666666666668,3
20.75,4
20.833333333333332,4
20.916666666666668,3
21,5
21.083333333333332,6
21.166666666666668,4
21.25,5
21.333333333333332,2
21.416666666666668,5
21.5,4
21.583333333333332,4
21.666666666666668,4
21.75,4
21.833333333333332,2
21.916666666666668,2
22,4
22.083333333333332,4
22.166666666666668,4
22.25,2
22.333333333333332,4
22.416666666666668,4
22.5,2
22.583333333333332,6
22.666666666666668,3
22.75,4
22.833333333333332,6
22.916666666666668,3
23,4
23.083333333333332,3
23.166666666666668,6
23.25,4
23.333333333333332,2
23.416666666666668,4
23.5,5
23.583333333333332,2
23.666666666666668,4
23.75,4
23.833333333333332,4
23.916666666666668,4
24,6
24.083333333333332,3
24.166666666666668,5
24.25,6
24.333333333333332,5
24.416666666666668,4
24.5,3
24.583333333333332,4
24.666666666666668,4
24.75,6
24.833333333333332,4
24.916666666666668,4
25,5
25.083333333333332,5
25.166666666666668,4
25.25,5
25.333333333333332,4
25.416666666666668,4
25.5,4
25.583333333333332,2
25.666666666666668,5
25.75,3
25.833333333333332,5
25.916666666666668,5
26,3
26.083333333333332,3
26.166666666666668,6
26.25,5
26.333333333333332,3
26.416666666666668,4
26.5,3
26.583333333333332,5
26.666666666666668,5
26.75,3
26.833333333333332,4
26.916666666666668,3
27,2
27.083333333333332,4
27.166666666666668,4
27.25,5
27.333333333333332,6
27.416666666666668,5
27.5,5
27.583333333333332,4
27.666666666666668,5
27.75,3
27.833333333333332,3
27.916666666666668,6
28,3
28.083333333333332,4
28.166666666666668,4
28.25,4
28.333333333333332,4
28.416666666666668,2
28.5,5
28.583333333333332,2
28.666666666666668,4
28.75,5
28.833333333333332,5
28.916666666666668,3
29,5
29.083333333333332,4
29.166666666666668,5
29.25,3
29.333333333333332,3
29.416666666666668,5
29.5,4
29.583333333333332,5
29.666666666666668,4
29.75,2
29.833333333333332,3
29.916666666666668,2
30,4
30.083333333333332,3
30.166666666666668,4
30.25,4
30.333333333333332,3
30.416666666666668,5
30.5,3
30.583333333333332,5
30.666666666666668,5
30.75,4
30.833333333333332,3
30.916666666666668,4
31,2
31.083333333333332,5
31.166666666666668,4
31.25,2
31.333333333333332,3
31.416666666666668,4
31.5,4
31.583333333333332,6
31.666666666666668,5
31.75,4
31.833333333333332,6
31.916666666666668,3
32,3
32.083333333333336,3
32.166666666666664,5
32.25,3
32.333333333333336,2
32.416666666666664,3
32.5,2
32.583333333333336,4
32.666666666666664,5
32.75,5
32.833333333333336,6
32.916666666666664,3
33,5
33.083333333333336,6
33.166666666666664,5
33.25,6
33.333333333333336,5
33.416666666666664,5
33.5,4
33.583333333333336,5
33.666666666666664,4
33.75,6
33.833333333333336,4
33.916666666666664,5
34,3
34.083333333333336,4
34.166666666666664,4
34.25,5
34.333333333333336,6
34.416666666666664,4
34.5,3
34.583333333333336,6
34.666666666666664,3
34.75,4
34.833333333333336,4
34.916666666666664,3
35,2
35.083333333333336,2
35.166666666666664,5
35.25,4
35.333333333333336,5
35.416666666666664,2
35.5,4
35.583333333333336,4
35.666666666666664,3
35.75,5
35.833333333333336,4
35.916666666666664,5
36,3
36.083333333333336,5
36.166666666666664,3
36.25,3
36.333333333333336,5
36.416666666666664,6
36.5,4
36.583333333333336,6
36.666666666666664,4
36.75,6
36.833333333333336,4
36.916666666666664,4
37,4
37.083333333333336,3
37.166666666666664,4
37.25,3
37.333333333333336,2
37.416666666666664,4
37.5,4
37.583333333333336,5
37.666666666666664,4
37.75,4
37.833333333333336,6
37.916666666666664,3
38,3
38.083333333333336,2
38.166666666666664,4
38.25,4
38.333333333333336,3
38.416666666666664,5
38.5,4
38.583333333333336,4
38.666666666666664,2
38.75,4
38.833333333333336,6
38.916666666666664,5
39,3
39.083333333333336,4
