"Hours since thread went live","Odekake Kozame - Episode 51 discussion"
0,1
0,1
0.08333333333333333,1
0.16666666666666666,1
0.25,1
0.3333333333333333,2
0.4166666666666667,2
0.5,2
0.5833333333333334,2
0.6666666666666666,1
0.75,1
0.8333333333333334,2
0.9166666666666666,1
1,1
1.0833333333333333,1
1.1666666666666667,1
1.25,1
1.3333333333333333,1
1.4166666666666667,1
1.5,1
1.5833333333333333,1
1.6666666666666667,3
1.75,1
1.8333333333333333,1
1.9166666666666667,3
2,2
2.0833333333333335,0
2.1666666666666665,1
2.25,0
2.3333333333333335,1
2.4166666666666665,0
2.5,2
2.5833333333333335,2
2.6666666666666665,1
2.75,4
2.8333333333333335,2
2.9166666666666665,3
3,3
3.0833333333333335,4
3.1666666666666665,4
3.25,5
3.3333333333333335,3
3.4166666666666665,3
3.5,5
3.5833333333333335,6
3.6666666666666665,7
3.75,6
3.8333333333333335,7
3.9166666666666665,6
4,7
4.083333333333333,5
4.166666666666667,9
4.25,7
4.333333333333333,9
4.416666666666667,5
4.5,7
4.583333333333333,5
4.666666666666667,7
4.75,8
4.833333333333333,7
4.916666666666667,7
5,7
5.083333333333333,5
5.166666666666667,6
5.25,5
5.333333333333333,7
5.416666666666667,6
5.5,4
5.583333333333333,8
5.666666666666667,5
5.75,7
5.833333333333333,7
5.916666666666667,8
6,6
6.083333333333333,8
6.166666666666667,9
6.25,7
6.333333333333333,8
6.416666666666667,7
6.5,7
6.583333333333333,6
6.666666666666667,7
6.75,8
6.833333333333333,9
6.916666666666667,8
7,6
7.083333333333333,10
7.166666666666667,8
7.25,9
7.333333333333333,8
7.416666666666667,9
7.5,7
7.583333333333333,7
7.666666666666667,8
7.75,8
7.833333333333333,6
7.916666666666667,8
8,7
8.083333333333334,8
8.166666666666666,8
8.25,8
8.333333333333334,8
8.416666666666666,8
8.5,7
8.583333333333334,9
8.666666666666666,8
8.75,9
8.833333333333334,8
8.916666666666666,6
9,9
9.083333333333334,8
9.166666666666666,9
9.25,7
9.333333333333334,8
9.416666666666666,7
9.5,8
9.583333333333334,7
9.666666666666666,9
9.75,9
9.833333333333334,8
9.916666666666666,6
10,6
10.083333333333334,8
10.166666666666666,9
10.25,8
10.333333333333334,6
10.416666666666666,8
10.5,8
10.583333333333334,6
10.666666666666666,9
10.75,7
10.833333333333334,8
10.916666666666666,9
11,8
11.083333333333334,9
11.166666666666666,8
11.25,8
11.333333333333334,8
11.416666666666666,7
11.5,9
11.583333333333334,8
11.666666666666666,8
11.75,7
11.833333333333334,10
11.916666666666666,8
12,7
12.083333333333334,9
12.166666666666666,6
12.25,8
12.333333333333334,8
12.416666666666666,10
12.5,9
12.583333333333334,9
12.666666666666666,8
12.75,7
12.833333333333334,7
12.916666666666666,8
13,8
13.083333333333334,8
13.166666666666666,10
13.25,8
13.333333333333334,8
13.416666666666666,9
13.5,9
13.583333333333334,10
13.666666666666666,8
13.75,8
13.833333333333334,9
13.916666666666666,8
14,9
14.083333333333334,8
14.166666666666666,8
14.25,8
14.333333333333334,10
14.416666666666666,8
14.5,10
14.583333333333334,12
14.666666666666666,10
14.75,12
14.833333333333334,10
14.916666666666666,11
15,9
15.083333333333334,8
15.166666666666666,11
15.25,11
15.333333333333334,10
15.416666666666666,10
15.5,11
15.583333333333334,8
15.666666666666666,11
15.75,12
15.833333333333334,9
15.916666666666666,8
16,9
16.083333333333332,9
16.166666666666668,11
16.25,12
16.333333333333332,8
16.416666666666668,8
16.5,10
16.583333333333332,10
16.666666666666668,9
16.75,8
16.833333333333332,7
16.916666666666668,8
17,9
17.083333333333332,9
17.166666666666668,9
17.25,11
17.333333333333332,9
17.416666666666668,11
17.5,7
17.583333333333332,8
17.666666666666668,8
17.75,9
17.833333333333332,7
17.916666666666668,9
18,10
18.083333333333332,9
18.166666666666668,11
18.25,9
18.333333333333332,9
18.416666666666668,10
18.5,9
18.583333333333332,10
18.666666666666668,10
18.75,9
18.833333333333332,8
18.916666666666668,9
19,10
19.083333333333332,10
19.166666666666668,11
19.25,9
19.333333333333332,12
19.416666666666668,10
19.5,11
19.583333333333332,11
19.666666666666668,9
19.75,9
19.833333333333332,10
19.916666666666668,10
20,9
20.083333333333332,9
20.166666666666668,11
20.25,12
20.333333333333332,9
20.416666666666668,10
20.5,9
20.583333333333332,9
20.666666666666668,10
20.75,9
20.833333333333332,11
20.916666666666668,10
21,9
21.083333333333332,12
21.166666666666668,8
21.25,11
21.333333333333332,10
21.416666666666668,12
21.5,12
21.583333333333332,13
21.666666666666668,10
21.75,11
21.833333333333332,11
21.916666666666668,12
22,9
22.083333333333332,10
22.166666666666668,11
22.25,11
22.333333333333332,12
22.416666666666668,12
22.5,13
22.583333333333332,11
22.666666666666668,11
22.75,11
22.833333333333332,9
22.916666666666668,12
23,9
23.083333333333332,11
23.166666666666668,12
23.25,10
23.333333333333332,11
23.416666666666668,12
23.5,11
23.583333333333332,12
23.666666666666668,11
23.75,11
23.833333333333332,10
23.916666666666668,12
24,13
24.083333333333332,11
24.166666666666668,10
24.25,10
24.333333333333332,11
24.416666666666668,12
24.5,9
24.583333333333332,10
24.666666666666668,12
24.75,9
24.833333333333332,13
24.916666666666668,9
25,11
25.083333333333332,9
25.166666666666668,11
25.25,11
25.333333333333332,11
25.416666666666668,11
25.5,13
25.583333333333332,11
25.666666666666668,11
25.75,10
25.833333333333332,13
25.916666666666668,11
26,10
26.083333333333332,11
26.166666666666668,9
26.25,12
26.333333333333332,12
26.416666666666668,9
26.5,11
26.583333333333332,12
26.666666666666668,9
26.75,12
26.833333333333332,11
26.916666666666668,12
27,12
27.083333333333332,11
27.166666666666668,11
27.25,10
27.333333333333332,11
27.416666666666668,13
27.5,11
27.583333333333332,13
27.666666666666668,9
27.75,11
27.833333333333332,11
27.916666666666668,11
28,12
28.083333333333332,10
28.166666666666668,12
28.25,10
28.333333333333332,9
28.416666666666668,11
28.5,9
28.583333333333332,10
28.666666666666668,13
28.75,10
28.833333333333332,11
28.916666666666668,13
29,11
29.083333333333332,10
29.166666666666668,12
29.25,12
29.333333333333332,12
29.416666666666668,13
29.5,12
29.583333333333332,9
29.666666666666668,11
29.75,10
29.833333333333332,12
29.916666666666668,10
30,13
30.083333333333332,11
30.166666666666668,11
30.25,10
30.333333333333332,11
30.416666666666668,12
30.5,11
30.583333333333332,11
30.666666666666668,12
30.75,13
30.833333333333332,10
30.916666666666668,11
31,10
31.083333333333332,11
31.166666666666668,10
31.25,9
31.333333333333332,10
31.416666666666668,12
31.5,11
31.583333333333332,12
31.666666666666668,11
31.75,10
31.833333333333332,13
31.916666666666668,12
32,11
32.083333333333336,11
32.166666666666664,11
32.25,11
32.333333333333336,13
32.416666666666664,9
32.5,11
32.583333333333336,9
32.666666666666664,11
32.75,11
32.833333333333336,11
32.916666666666664,11
33,13
33.083333333333336,10
33.166666666666664,11
33.25,11
33.333333333333336,13
33.416666666666664,11
33.5,13
33.583333333333336,10
33.666666666666664,11
33.75,12
33.833333333333336,12
33.916666666666664,9
34,9
34.083333333333336,11
34.166666666666664,10
34.25,13
34.333333333333336,12
34.416666666666664,13
34.5,13
34.583333333333336,12
34.666666666666664,10
34.75,11
34.833333333333336,9
34.916666666666664,12
35,12
35.083333333333336,11
35.166666666666664,10
35.25,11
35.333333333333336,12
35.416666666666664,11
35.5,11
35.583333333333336,11
35.666666666666664,10
35.75,9
35.833333333333336,11
35.916666666666664,11
36,10
36.083333333333336,10
36.166666666666664,12
36.25,11
36.333333333333336,13
36.416666666666664,14
36.5,12
36.583333333333336,10
36.666666666666664,13
36.75,11
36.833333333333336,10
36.916666666666664,11
37,11
37.083333333333336,12
37.166666666666664,13
37.25,10
37.333333333333336,12
37.416666666666664,11
37.5,13
37.583333333333336,11
37.666666666666664,13
37.75,13
37.833333333333336,12
37.916666666666664,12
38,13
38.083333333333336,12
38.166666666666664,13
38.25,12
38.333333333333336,14
38.416666666666664,13
38.5,12
38.583333333333336,13
38.666666666666664,12
38.75,11
38.833333333333336,13
38.916666666666664,11
39,12
39.083333333333336,13
