"Hours since thread went live","Dekisokonai to Yobareta Moto Eiyuu wa, Jikka kara Tsuihou Sareta no de Suki Katte ni Ikiru Koto ni Shita • The Banished Former Hero Lives as He Pleases - Episode 10 discussion"
33,0
33.083333333333336,0
33.166666666666664,0
33.25,0
33.333333333333336,0
33.416666666666664,0
33.5,0
33.583333333333336,0
33.666666666666664,0
33.75,0
33.833333333333336,0
33.916666666666664,0
34,0
34.083333333333336,0
34.166666666666664,0
34.25,0
34.333333333333336,0
34.416666666666664,0
34.5,0
34.583333333333336,0
34.666666666666664,0
34.75,0
34.833333333333336,0
34.916666666666664,0
35,0
35.083333333333336,0
35.166666666666664,0
35.25,0
35.333333333333336,0
35.416666666666664,0
35.5,0
35.583333333333336,0
35.666666666666664,0
35.75,0
35.833333333333336,0
35.916666666666664,0
36,0
36.083333333333336,0
36.166666666666664,0
36.25,0
36.333333333333336,0
36.416666666666664,0
36.5,0
36.583333333333336,0
36.666666666666664,0
36.75,0
36.833333333333336,0
36.916666666666664,0
37,0
37.083333333333336,0
37.166666666666664,0
37.25,0
37.333333333333336,0
37.416666666666664,0
37.5,0
37.583333333333336,0
37.666666666666664,0
37.75,0
37.833333333333336,0
37.916666666666664,0
38,0
38.083333333333336,0
38.166666666666664,0
38.25,0
38.333333333333336,0
38.416666666666664,0
38.5,0
38.583333333333336,0
38.666666666666664,0
38.75,0
38.833333333333336,0
38.916666666666664,0
39,0
39.083333333333336,0
39.166666666666664,0
39.25,0
39.333333333333336,0
39.416666666666664,0
39.5,0
39.583333333333336,0
39.666666666666664,0
39.75,0
39.833333333333336,0
39.916666666666664,0
40,0
40.083333333333336,0
40.166666666666664,0
40.25,0
40.333333333333336,0
40.416666666666664,0
40.5,0
40.583333333333336,0
40.666666666666664,0
40.75,0
40.833333333333336,0
40.916666666666664,0
41,0
41.083333333333336,0
41.166666666666664,0
41.25,0
41.333333333333336,0
41.416666666666664,0
41.5,0
41.583333333333336,0
41.666666666666664,0
41.75,0
41.833333333333336,0
41.916666666666664,0
42,0
42.083333333333336,0
42.166666666666664,0
42.25,0
42.333333333333336,0
42.416666666666664,0
42.5,0
42.583333333333336,0
42.666666666666664,0
42.75,0
42.833333333333336,0
42.916666666666664,0
43,0
43.083333333333336,0
43.166666666666664,0
43.25,0
43.333333333333336,0
43.416666666666664,0
43.5,0
43.583333333333336,0
43.666666666666664,0
43.75,0
43.833333333333336,0
43.916666666666664,0
44,0
44.083333333333336,0
44.166666666666664,0
44.25,0
44.333333333333336,0
44.416666666666664,0
44.5,0
44.583333333333336,0
44.666666666666664,0
44.75,0
44.833333333333336,0
44.916666666666664,0
45,0
45.083333333333336,0
45.166666666666664,0
45.25,0
45.333333333333336,0
45.416666666666664,0
45.5,0
45.583333333333336,0
45.666666666666664,0
45.75,0
45.833333333333336,0
45.916666666666664,0
46,0
46.083333333333336,0
46.166666666666664,0
46.25,0
46.333333333333336,0
46.416666666666664,0
46.5,0
46.583333333333336,0
46.666666666666664,0
46.75,0
46.833333333333336,0
46.916666666666664,0
47,0
47.083333333333336,0
47.166666666666664,0
47.25,0
47.333333333333336,0
47.416666666666664,0
47.5,0
47.583333333333336,0
47.666666666666664,0
47.75,0
47.833333333333336,0
47.916666666666664,0
